"","baseline","density.hi","density.lo","movement.hi","movement.lo","food.hi","food.lo","nfish.hi","nfish.lo","constration"
"354",114.256367170292,163.163040372077,-8.97818105649307,118.706140272006,123.293325304718,219.489817455929,24.9716760884143,76.0918953203616,311.992074377709,5.51274649921353
"355",57.9436843859357,283.358986034668,-43.8747194888307,141.494898231043,57.4812597972375,140.582189597532,45.5216345907617,58.2280351548596,73.3305693200337,87.8553705288972
"356",89.9358337107439,140.352386382392,-21.2985024844828,99.8143678634019,218.588696148853,187.707163906413,21.9945874421302,405.514519081551,545.004618704594,44.3559126332718
"357",371.591162909539,505.42234089888,72.6525742817923,371.591162909539,371.591162909539,593.503232237451,181.104998231315,96.9126746334189,183.39486100519,177.731406457666
"358",452.754892330184,538.894561227826,101.118681180259,392.989976155266,383.319657886421,744.765057733174,109.809607324362,447.692244487563,42.0734388932543,213.789366833543
"359",580.095020808256,521.859196297702,48.4523343289942,579.54287704447,607.867288214954,1096.7601685558,432.379492714786,139.751390369046,364.061364368891,184.43163880515
"360",323.589438271606,478.899198126522,-38.6424184910298,323.918384929744,325.974411814118,732.971280055145,253.4962732073,407.033063943417,40.3374988806318,200.555628286048
"361",215.356474780487,101.02915236015,-14.2361287042357,215.356474780487,215.356474780487,382.560855865522,-2.69628184576507,95.7140368224869,196.47709170481,168.688026632697
"362",516.793837598836,782.189846531068,119.992096741011,580.995427024654,556.841985889768,831.719709921283,292.848746128381,133.36116617499,411.973355607789,134.416948095387
"363",282.692949676374,353.110289108122,-21.2689283464539,263.063126357538,153.698156609252,335.042968694613,132.427791677502,293.934249302039,225.306812927691,210.750174399323
"364",108.387551648418,373.737973865779,26.462965268389,72.1336067445458,67.1646299135874,216.721722389209,29.0966841508077,211.080068374041,360.923386789295,42.4837876772761
"365",610.226933077855,528.505865888451,3.69934952535097,610.649349056741,612.526324267716,940.371341224331,168.669509798831,609.129211910606,606.170083311189,273.12266647567
"366",200.893592010101,288.33978424053,14.063933308062,200.841277865203,194.698876443419,353.590120466336,78.5519836086217,62.6795242607638,87.5643846611699,163.355081982745
"367",43.3577063993336,78.0361698526058,-37.1747859549877,99.2098416092604,43.6889376775888,118.852996944722,-14.6228301667172,123.920697233783,456.711439259934,-14.3421960118189
"368",187.464856645374,753.772223196548,-5.99632568570319,464.334232896521,458.141073083844,297.869039305969,268.115866211589,202.472231095945,303.810565457504,207.626543021681
"369",111.435942526219,780.202422634486,-8.6303506097546,104.671036004909,112.08702507714,721.012365714497,346.680854775255,432.111662505305,67.8760871104425,-20.0078630672725
"370",180.6924352645,358.873797562774,-38.4255843232944,180.6924352645,180.6924352645,314.754836466865,-0.291141078435768,200.80947993375,512.247965133607,6.7433049038965
"371",43.4818769605386,78.1830651287028,-37.1071793043937,80.085926152602,43.7363870905187,119.019670873617,-14.5348891008024,66.7672517300597,378.512993983701,-14.2682002523673
"372",76.3567313206085,144.282846764267,-26.8236049679777,119.071796288044,76.4169180156215,162.842574865032,6.79520074054501,386.150084058457,72.2916339852974,51.0132945230359
"373",29.8608442725996,92.6916418790754,-29.5095302847781,142.58065428504,156.20106038892,133.638449971073,108.864490435162,321.882671676574,167.589186282439,248.849931700429
"374",16.8643621569085,169.217645060189,-55.4517131120411,16.866211927434,16.853453002195,79.440689497414,-32.2215052600475,69.0882455790061,364.070379142428,26.7281542494563
"375",168.641896605126,353.271452462789,-27.9049993861099,182.460306108987,173.727315344158,262.047279890865,33.803934807048,329.723833903808,79.263984813675,190.148427829505
"376",736.157691453621,529.780933084138,-22.7589906898971,716.859370777991,634.028988664519,327.37493547221,219.377817520197,120.35830056727,126.177307147962,221.691770250912
